semana_fin,pais,casos_semana,factor_crec_7d
2024-10-19,Peru,35.0,0.9722222222222222
2024-10-20,Peru,35.0,0.9722222222222222
2024-10-21,Peru,35.0,0.9722222222222222
2024-10-22,Peru,45.0,1.2857142857142858
2024-10-23,Peru,45.0,1.2857142857142858
2024-10-24,Peru,45.0,1.2857142857142858
2024-10-25,Peru,45.0,1.2857142857142858
2024-10-26,Peru,45.0,1.2857142857142858
2024-10-27,Peru,45.0,1.2857142857142858
2024-10-28,Peru,45.0,1.2857142857142858
2024-10-29,Peru,23.0,0.5111111111111111
2024-10-30,Peru,23.0,0.5111111111111111
2024-10-31,Peru,23.0,0.5111111111111111
2024-11-01,Peru,23.0,0.5111111111111111
2024-11-02,Peru,23.0,0.5111111111111111
2024-11-03,Peru,23.0,0.5111111111111111
2024-11-04,Peru,23.0,0.5111111111111111
2024-11-05,Peru,20.0,0.8695652173913043
2024-11-06,Peru,20.0,0.8695652173913043
2024-11-07,Peru,20.0,0.8695652173913043
2024-11-08,Peru,20.0,0.8695652173913043
2024-11-09,Peru,20.0,0.8695652173913043
2024-11-10,Peru,20.0,0.8695652173913043
2024-11-11,Peru,20.0,0.8695652173913043
2024-11-12,Peru,21.0,1.05
2024-11-13,Peru,21.0,1.05
2024-11-14,Peru,21.0,1.05
2024-11-15,Peru,21.0,1.05
2024-11-16,Peru,21.0,1.05
2024-11-17,Peru,21.0,1.05
2024-11-18,Peru,21.0,1.05
2024-11-19,Peru,13.0,0.6190476190476191
2024-11-20,Peru,13.0,0.6190476190476191
2024-11-21,Peru,13.0,0.6190476190476191
2024-11-22,Peru,13.0,0.6190476190476191
2024-11-23,Peru,13.0,0.6190476190476191
2024-11-24,Peru,13.0,0.6190476190476191
2024-11-25,Peru,13.0,0.6190476190476191
2024-11-26,Peru,0.0,0.0
2024-11-27,Peru,0.0,0.0
2024-11-28,Peru,0.0,0.0
2024-11-29,Peru,0.0,0.0
2024-11-30,Peru,0.0,0.0
2024-12-01,Peru,0.0,0.0
2024-12-02,Peru,0.0,0.0
2024-12-03,Peru,0.0,
2024-12-04,Peru,0.0,
2024-12-05,Peru,0.0,
2024-12-06,Peru,0.0,
2024-12-07,Peru,0.0,
2024-12-08,Peru,0.0,
2024-12-09,Peru,0.0,
2024-12-10,Peru,0.0,
2024-12-11,Peru,0.0,
2024-12-12,Peru,0.0,
2024-12-13,Peru,0.0,
2024-12-14,Peru,0.0,
2024-12-15,Peru,0.0,
2024-12-16,Peru,0.0,
2024-12-17,Peru,0.0,
2024-12-18,Peru,0.0,
2024-12-19,Peru,0.0,
2024-12-20,Peru,0.0,
2024-12-21,Peru,0.0,
2024-12-22,Peru,0.0,
2024-12-23,Peru,0.0,
2024-12-24,Peru,0.0,
2024-12-25,Peru,0.0,
2024-12-26,Peru,0.0,
2024-12-27,Peru,0.0,
2024-12-28,Peru,0.0,
2024-12-29,Peru,0.0,
2024-12-30,Peru,0.0,
2024-12-31,Peru,1164.0,inf
2025-01-01,Peru,1164.0,inf
2025-01-02,Peru,1164.0,inf
2025-01-03,Peru,1164.0,inf
2025-01-04,Peru,1164.0,inf
2025-01-05,Peru,1164.0,inf
2025-01-06,Peru,1164.0,inf
2025-01-07,Peru,1061.0,0.9115120274914089
2025-01-08,Peru,1061.0,0.9115120274914089
2025-01-09,Peru,1061.0,0.9115120274914089
2025-01-10,Peru,1061.0,0.9115120274914089
2025-01-11,Peru,1061.0,0.9115120274914089
2025-01-12,Peru,1061.0,0.9115120274914089
2025-01-13,Peru,1061.0,0.9115120274914089
2025-01-14,Peru,613.0,0.5777568331762488
2025-01-15,Peru,613.0,0.5777568331762488
2025-01-16,Peru,613.0,0.5777568331762488
2025-01-17,Peru,613.0,0.5777568331762488
2025-01-18,Peru,613.0,0.5777568331762488
2025-01-19,Peru,613.0,0.5777568331762488
2025-01-20,Peru,613.0,0.5777568331762488
2025-01-21,Peru,304.0,0.49592169657422513
2025-01-22,Peru,304.0,0.49592169657422513
2025-01-23,Peru,304.0,0.49592169657422513
2025-01-24,Peru,304.0,0.49592169657422513
2025-01-25,Peru,304.0,0.49592169657422513
2025-01-26,Peru,304.0,0.49592169657422513
2025-01-27,Peru,304.0,0.49592169657422513
2025-01-28,Peru,177.0,0.5822368421052632
2025-01-29,Peru,177.0,0.5822368421052632
2025-01-30,Peru,177.0,0.5822368421052632
2025-01-31,Peru,177.0,0.5822368421052632
2025-02-01,Peru,177.0,0.5822368421052632
2025-02-02,Peru,177.0,0.5822368421052632
2025-02-03,Peru,177.0,0.5822368421052632
2025-02-04,Peru,131.0,0.7401129943502824
2025-02-05,Peru,131.0,0.7401129943502824
2025-02-06,Peru,131.0,0.7401129943502824
2025-02-07,Peru,131.0,0.7401129943502824
2025-02-08,Peru,131.0,0.7401129943502824
2025-02-09,Peru,131.0,0.7401129943502824
2025-02-10,Peru,131.0,0.7401129943502824
2025-02-11,Peru,74.0,0.5648854961832062
2025-02-12,Peru,74.0,0.5648854961832062
2025-02-13,Peru,74.0,0.5648854961832062
2025-02-14,Peru,74.0,0.5648854961832062
2025-02-15,Peru,74.0,0.5648854961832062
2025-02-16,Peru,74.0,0.5648854961832062
2025-02-17,Peru,74.0,0.5648854961832062
2025-02-18,Peru,68.0,0.918918918918919
2025-02-19,Peru,68.0,0.918918918918919
2025-02-20,Peru,68.0,0.918918918918919
2025-02-21,Peru,68.0,0.918918918918919
2025-02-22,Peru,68.0,0.918918918918919
2025-02-23,Peru,68.0,0.918918918918919
2025-02-24,Peru,68.0,0.918918918918919
2025-02-25,Peru,58.0,0.8529411764705882
2025-02-26,Peru,58.0,0.8529411764705882
2025-02-27,Peru,58.0,0.8529411764705882
2025-02-28,Peru,58.0,0.8529411764705882
2025-03-01,Peru,58.0,0.8529411764705882
2025-03-02,Peru,58.0,0.8529411764705882
2025-03-03,Peru,58.0,0.8529411764705882
2025-03-04,Peru,50.0,0.8620689655172413
2025-03-05,Peru,50.0,0.8620689655172413
2025-03-06,Peru,50.0,0.8620689655172413
2025-03-07,Peru,50.0,0.8620689655172413
2025-03-08,Peru,50.0,0.8620689655172413
2025-03-09,Peru,50.0,0.8620689655172413
2025-03-10,Peru,50.0,0.8620689655172413
2025-03-11,Peru,65.0,1.3
2025-03-12,Peru,65.0,1.3
2025-03-13,Peru,65.0,1.3
2025-03-14,Peru,65.0,1.3
2025-03-15,Peru,65.0,1.3
2025-03-16,Peru,65.0,1.3
2025-03-17,Peru,65.0,1.3
2025-03-18,Peru,41.0,0.6307692307692307
2025-03-19,Peru,41.0,0.6307692307692307
2025-03-20,Peru,41.0,0.6307692307692307
2025-03-21,Peru,41.0,0.6307692307692307
2025-03-22,Peru,41.0,0.6307692307692307
2025-03-23,Peru,41.0,0.6307692307692307
2025-03-24,Peru,41.0,0.6307692307692307
2025-03-25,Peru,28.0,0.6829268292682927
2025-03-26,Peru,28.0,0.6829268292682927
2025-03-27,Peru,28.0,0.6829268292682927
2025-03-28,Peru,28.0,0.6829268292682927
2025-03-29,Peru,28.0,0.6829268292682927
2025-03-30,Peru,28.0,0.6829268292682927
2025-03-31,Peru,28.0,0.6829268292682927
2025-04-01,Peru,14.0,0.5
2025-04-02,Peru,14.0,0.5
2025-04-03,Peru,14.0,0.5
2025-04-04,Peru,14.0,0.5
2025-04-05,Peru,14.0,0.5
2025-04-06,Peru,14.0,0.5
2025-04-07,Peru,14.0,0.5
2025-04-08,Peru,21.0,1.5
2025-04-09,Peru,21.0,1.5
2025-04-10,Peru,21.0,1.5
2025-04-11,Peru,21.0,1.5
2025-04-12,Peru,21.0,1.5
2025-04-13,Peru,21.0,1.5
2025-04-14,Peru,21.0,1.5
2025-04-15,Peru,10.0,0.47619047619047616
2025-04-16,Peru,10.0,0.47619047619047616
2025-04-17,Peru,10.0,0.47619047619047616
2025-04-18,Peru,10.0,0.47619047619047616
2025-04-19,Peru,10.0,0.47619047619047616
2025-04-20,Peru,10.0,0.47619047619047616
2025-04-21,Peru,10.0,0.47619047619047616
2025-04-22,Peru,12.0,1.2
2025-04-23,Peru,12.0,1.2
2025-04-24,Peru,12.0,1.2
2025-04-25,Peru,12.0,1.2
2025-04-26,Peru,12.0,1.2
2025-04-27,Peru,12.0,1.2
2025-04-28,Peru,12.0,1.2
2025-04-29,Peru,5.0,0.4166666666666667
2025-04-30,Peru,5.0,0.4166666666666667
2025-05-01,Peru,5.0,0.4166666666666667
2025-05-02,Peru,5.0,0.4166666666666667
2025-05-03,Peru,5.0,0.4166666666666667
2025-05-04,Peru,5.0,0.4166666666666667
2025-05-05,Peru,5.0,0.4166666666666667
2025-05-06,Peru,8.0,1.6
2025-05-07,Peru,8.0,1.6
2025-05-08,Peru,8.0,1.6
2025-05-09,Peru,8.0,1.6
2025-05-10,Peru,8.0,1.6
2025-05-11,Peru,8.0,1.6
2025-05-12,Peru,8.0,1.6
2025-05-13,Peru,3.0,0.375
2025-05-14,Peru,3.0,0.375
2025-05-15,Peru,3.0,0.375
2025-05-16,Peru,3.0,0.375
2025-05-17,Peru,3.0,0.375
2025-05-18,Peru,3.0,0.375
2025-05-19,Peru,3.0,0.375
2025-05-20,Peru,7.0,2.3333333333333335
2025-05-21,Peru,7.0,2.3333333333333335
2025-05-22,Peru,7.0,2.3333333333333335
2025-05-23,Peru,7.0,2.3333333333333335
2025-05-24,Peru,7.0,2.3333333333333335
2025-05-25,Peru,7.0,2.3333333333333335
2025-05-26,Peru,7.0,2.3333333333333335
2025-05-27,Peru,12.0,1.7142857142857142
2025-05-28,Peru,12.0,1.7142857142857142
2025-05-29,Peru,12.0,1.7142857142857142
2025-05-30,Peru,12.0,1.7142857142857142
2025-05-31,Peru,12.0,1.7142857142857142
2025-06-01,Peru,12.0,1.7142857142857142
2025-06-02,Peru,12.0,1.7142857142857142
2025-06-03,Peru,13.0,1.0833333333333333
2025-06-04,Peru,13.0,1.0833333333333333
2025-06-05,Peru,13.0,1.0833333333333333
2025-06-06,Peru,13.0,1.0833333333333333
2025-06-07,Peru,13.0,1.0833333333333333
2025-06-08,Peru,13.0,1.0833333333333333
2025-06-09,Peru,13.0,1.0833333333333333
2025-06-10,Peru,7.0,0.5384615384615384
2025-06-11,Peru,7.0,0.5384615384615384
2025-06-12,Peru,7.0,0.5384615384615384
2025-06-13,Peru,7.0,0.5384615384615384
2025-06-14,Peru,7.0,0.5384615384615384
2025-06-15,Peru,7.0,0.5384615384615384
2025-06-16,Peru,7.0,0.5384615384615384
2025-06-17,Peru,10.0,1.4285714285714286
2025-06-18,Peru,10.0,1.4285714285714286
2025-06-19,Peru,10.0,1.4285714285714286
2025-06-20,Peru,10.0,1.4285714285714286
2025-06-21,Peru,10.0,1.4285714285714286
2025-06-22,Peru,10.0,1.4285714285714286
2025-06-23,Peru,10.0,1.4285714285714286
2025-06-24,Peru,4.0,0.4
2025-06-25,Peru,4.0,0.4
2025-06-26,Peru,4.0,0.4
2025-06-27,Peru,4.0,0.4
2025-06-28,Peru,4.0,0.4
2025-06-29,Peru,4.0,0.4
2025-06-30,Peru,4.0,0.4
2025-07-01,Peru,7.0,1.75
2025-07-02,Peru,7.0,1.75
2025-07-03,Peru,7.0,1.75
2025-07-04,Peru,7.0,1.75
2025-07-05,Peru,7.0,1.75
2025-07-06,Peru,7.0,1.75
2025-07-07,Peru,7.0,1.75
2025-07-08,Peru,5.0,0.7142857142857143
2025-07-09,Peru,5.0,0.7142857142857143
2025-07-10,Peru,5.0,0.7142857142857143
2025-07-11,Peru,5.0,0.7142857142857143
2025-07-12,Peru,5.0,0.7142857142857143
2025-07-13,Peru,5.0,0.7142857142857143
2025-07-14,Peru,5.0,0.7142857142857143
2025-07-15,Peru,5.0,1.0
2025-07-16,Peru,5.0,1.0
2025-07-17,Peru,5.0,1.0
2025-07-18,Peru,5.0,1.0
2025-07-19,Peru,5.0,1.0
2025-07-20,Peru,5.0,1.0
2025-07-21,Peru,5.0,1.0
2025-07-22,Peru,4.0,0.8
2025-07-23,Peru,4.0,0.8
2025-07-24,Peru,4.0,0.8
2025-07-25,Peru,4.0,0.8
2025-07-26,Peru,4.0,0.8
2025-07-27,Peru,4.0,0.8
2025-07-28,Peru,4.0,0.8
2025-07-29,Peru,10.0,2.5
2025-07-30,Peru,10.0,2.5
2025-07-31,Peru,10.0,2.5
2025-08-01,Peru,10.0,2.5
2025-08-02,Peru,10.0,2.5
2025-08-03,Peru,10.0,2.5
2025-08-04,Peru,10.0,2.5
2025-08-05,Peru,8.0,0.8
2025-08-06,Peru,8.0,0.8
2025-08-07,Peru,8.0,0.8
2025-08-08,Peru,8.0,0.8
2025-08-09,Peru,8.0,0.8
2025-08-10,Peru,8.0,0.8
2025-08-17,Peru,8.0,0.8
2025-08-24,Peru,0.0,0.0
